trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2376,False,"{'a': 0.01, 'e': 0.0929215212131989}",25,17,17.331221165125207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2377,False,"{'a': 0.01, 'e': 0.09282864613726323}",30,8,38.80809407523527,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.01, 'e': 0.09273586388998147}",20,15,9.276203238067922,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.01, 'e': 0.09264317437857132}",20,8,23.13405705010313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.01, 'e': 0.09255057751034329}",25,7,29.742077486239587,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.01, 'e': 0.09245807319270043}",20,0,-0.2646074998758414,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2382,False,"{'a': 0.01, 'e': 0.0923656613331385}",25,8,15.379296267002221,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2383,False,"{'a': 0.01, 'e': 0.09227334183924561}",25,15,17.848474311181757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.01, 'e': 0.09218111461870225}",20,13,13.48412560278221,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.01, 'e': 0.09208897957928115}",30,21,15.297973703837705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.01, 'e': 0.09199693662884734}",25,0,35.50910131771715,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2387,False,"{'a': 0.01, 'e': 0.09190498567535783}",20,16,8.565336574542256,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2388,False,"{'a': 0.01, 'e': 0.09181312662686165}",20,0,17.234985868803257,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2389,False,"{'a': 0.01, 'e': 0.09172135939149971}",20,9,6.867255846122927,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2390,False,"{'a': 0.01, 'e': 0.09162968387750484}",20,8,11.597984049231925,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2391,False,"{'a': 0.01, 'e': 0.09153809999320149}",30,15,15.958608211531802,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2392,False,"{'a': 0.01, 'e': 0.09144660764700575}",30,20,-21.403097795897974,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2393,False,"{'a': 0.01, 'e': 0.09135520674742525}",25,14,21.417678998068478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.01, 'e': 0.09126389720305915}",20,10,-42.91502924004769,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
2395,False,"{'a': 0.01, 'e': 0.09117267892259785}",25,12,24.768256441280972,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.01, 'e': 0.09108155181482308}",20,0,23.528397859511593,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2397,False,"{'a': 0.01, 'e': 0.09099051578860767}",35,23,-2.029505883250949,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2398,False,"{'a': 0.01, 'e': 0.09089957075291567}",20,0,18.481281006640625,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2399,False,"{'a': 0.01, 'e': 0.090808716616802}",20,12,13.603535258160669,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.01, 'e': 0.09071795328941251}",20,8,17.345985613015742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.01, 'e': 0.09062728067998384}",30,18,24.112353090523996,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.01, 'e': 0.09053669869784343}",25,18,11.212808267743245,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.01, 'e': 0.09044620725240926}",20,3,30.92793208364288,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.01, 'e': 0.0903558062531899}",25,10,-14.97729288256967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2405,False,"{'a': 0.01, 'e': 0.09026549560978427}",20,12,14.541600841500834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.01, 'e': 0.0901752752318818}",30,18,7.7050203113165034,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2407,False,"{'a': 0.01, 'e': 0.0900851450292621}",25,18,16.65318394211391,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.01, 'e': 0.08999510491179491}",20,12,-3.706041918523473,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2409,False,"{'a': 0.01, 'e': 0.08990515478944011}",20,8,8.768094719210627,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2410,False,"{'a': 0.01, 'e': 0.08981529457224763}",25,20,9.822474505218594,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.01, 'e': 0.0897255241703572}",20,12,15.841992108597376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.01, 'e': 0.08963584349399842}",25,7,22.62423401892732,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2413,False,"{'a': 0.01, 'e': 0.08954625245349057}",25,11,25.67988176318969,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.01, 'e': 0.08945675095924267}",25,8,30.82082744711785,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.01, 'e': 0.08936733892175319}",20,12,2.6584185297060365,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2416,False,"{'a': 0.01, 'e': 0.08927801625161007}",30,11,29.741512612466927,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.01, 'e': 0.08918878285949061}",25,13,10.679653923424471,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2418,False,"{'a': 0.01, 'e': 0.08909963865616147}",30,18,21.688103341956914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.01, 'e': 0.08901058355247843}",20,11,16.44070491327249,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.01, 'e': 0.08892161745938634}",20,16,6.611288841027299,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.01, 'e': 0.08883274028791908}",30,0,25.458208783999794,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
2422,False,"{'a': 0.01, 'e': 0.08874395194919957}",20,8,17.819284286217275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2423,False,"{'a': 0.01, 'e': 0.08865525235443938}",20,12,3.7613164841481534,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2424,False,"{'a': 0.01, 'e': 0.08856664141493896}",20,0,16.617807395353204,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2425,False,"{'a': 0.01, 'e': 0.08847811904208727}",20,14,-31.04114918619067,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2426,False,"{'a': 0.01, 'e': 0.08838968514736205}",30,14,27.906438487123744,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.01, 'e': 0.08830133964232935}",35,25,16.062642823299424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.01, 'e': 0.08821308243864363}",30,9,-0.8421978034503699,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
2429,False,"{'a': 0.01, 'e': 0.08812491344804767}",25,0,14.53673598639914,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2430,False,"{'a': 0.01, 'e': 0.08803683258237255}",20,0,-1.9534682193181963,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2431,False,"{'a': 0.01, 'e': 0.08794883975353733}",25,14,21.828074942396537,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2432,False,"{'a': 0.01, 'e': 0.0878609348735492}",20,12,14.53628975791283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.01, 'e': 0.08777311785450327}",30,18,-20.94464277925912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2434,False,"{'a': 0.01, 'e': 0.08768538860858248}",20,12,11.504497814117377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.01, 'e': 0.08759774704805763}",25,13,15.221900152832742,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.01, 'e': 0.08751019308528712}",35,17,21.268026362935757,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2437,False,"{'a': 0.01, 'e': 0.08742272663271701}",30,18,16.80244670117184,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.01, 'e': 0.08733534760288077}",30,8,41.60512808543155,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.01, 'e': 0.08724805590839944}",20,10,18.67736902529452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.01, 'e': 0.0871608514619813}",25,9,13.451305027545015,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2441,False,"{'a': 0.01, 'e': 0.08707373417642188}",20,12,13.6222719337111,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.01, 'e': 0.08698670396460385}",30,13,31.129120331848792,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.01, 'e': 0.08689976073949708}",20,8,19.77520890694184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2444,False,"{'a': 0.01, 'e': 0.08681290441415829}",25,12,10.3979624180883,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2445,False,"{'a': 0.01, 'e': 0.08672613490173114}",25,8,30.07616418318781,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.01, 'e': 0.0866394521154461}",25,13,22.409976318945095,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.01, 'e': 0.08655285596862042}",25,13,22.59248904751952,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.01, 'e': 0.08646634637465792}",20,9,19.261135975561977,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.01, 'e': 0.086379923247049}",20,11,20.854005446432716,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.01, 'e': 0.0862935864993705}",25,13,23.09170569789554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.01, 'e': 0.08620733604528572}",25,13,10.352149632693514,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2452,False,"{'a': 0.01, 'e': 0.08612117179854416}",20,15,9.328699377644261,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.01, 'e': 0.08603509367298158}",25,13,19.250610246854574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.01, 'e': 0.08594910158251981}",20,10,19.40925360982949,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.01, 'e': 0.08586319544116683}",20,11,5.262092951669496,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2456,False,"{'a': 0.01, 'e': 0.08577737516301644}",20,4,-29.78408088082693,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
2457,False,"{'a': 0.01, 'e': 0.08569164066224835}",30,6,38.89801641569465,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.01, 'e': 0.08560599185312803}",25,7,25.09996041361384,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.01, 'e': 0.08552042865000674}",30,20,-31.282676793315094,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
2460,False,"{'a': 0.01, 'e': 0.08543495096732123}",25,14,9.867742917113182,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2461,False,"{'a': 0.01, 'e': 0.08534955871959381}",25,9,-8.636705838818012,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2462,False,"{'a': 0.01, 'e': 0.08526425182143217}",30,18,16.908413876965177,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.01, 'e': 0.0851790301875295}",20,15,10.216401662254444,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.01, 'e': 0.08509389373266411}",20,14,11.141884301531146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.01, 'e': 0.08500884237169956}",25,11,25.484314589683013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.01, 'e': 0.08492387601958441}",25,12,23.004225726859616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.01, 'e': 0.08483899459135241}",20,10,14.055803473153494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2468,False,"{'a': 0.01, 'e': 0.08475419800212207}",25,8,28.53748746110669,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.01, 'e': 0.08466948616709678}",30,10,37.61875351933152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.01, 'e': 0.08458485900156469}",20,15,9.659483756514968,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.01, 'e': 0.08450031642089868}",20,15,8.224506787040113,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.01, 'e': 0.08441585834055614}",25,15,18.126277889714725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.01, 'e': 0.08433148467607897}",25,9,-13.097193036347596,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2474,False,"{'a': 0.01, 'e': 0.08424719534309347}",25,18,11.117837244096576,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.01, 'e': 0.08416299025731036}",25,17,11.700816660367364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2476,False,"{'a': 0.01, 'e': 0.08407886933452453}",25,7,19.90236785943301,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2477,False,"{'a': 0.01, 'e': 0.08399483249061504}",35,17,30.138784969896665,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.01, 'e': 0.083910879641545}",30,16,22.345820651039915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.01, 'e': 0.08382701070336164}",20,13,12.488588471062721,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2480,False,"{'a': 0.01, 'e': 0.08374322559219596}",20,12,13.81808955519648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.01, 'e': 0.08365952422426286}",20,9,7.220271718868842,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2482,False,"{'a': 0.01, 'e': 0.0835759065158609}",20,14,13.241028065303913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.01, 'e': 0.08349237238337248}",30,19,23.613226986010158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2484,False,"{'a': 0.01, 'e': 0.08340892174326339}",35,26,15.699901704424155,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.01, 'e': 0.083325554512083}",25,20,10.064512354580941,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2486,False,"{'a': 0.01, 'e': 0.08324227060646401}",20,12,16.62960790155135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2487,False,"{'a': 0.01, 'e': 0.08315906994312262}",25,13,20.289857436880734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2488,False,"{'a': 0.01, 'e': 0.0830759524388581}",25,4,31.24843627665842,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2489,False,"{'a': 0.01, 'e': 0.08299291801055293}",25,13,18.675490376951647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.01, 'e': 0.08290996657517266}",20,14,13.50464095701042,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.01, 'e': 0.08282709804976592}",30,21,17.569910026797807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2492,False,"{'a': 0.01, 'e': 0.08274431235146412}",25,20,7.586506333961393,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.01, 'e': 0.08266160939748157}",20,8,14.848776674651592,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.01, 'e': 0.08257898910511527}",35,23,19.529628124771513,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2495,False,"{'a': 0.01, 'e': 0.08249645139174498}",25,12,9.664607592214729,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2496,False,"{'a': 0.01, 'e': 0.08241399617483297}",20,8,22.62808492753391,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2497,False,"{'a': 0.01, 'e': 0.08233162337192401}",30,12,16.501332382113855,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2498,False,"{'a': 0.01, 'e': 0.08224933290064523}",20,12,15.432247562202766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2499,False,"{'a': 0.01, 'e': 0.08216712467870625}",25,12,27.789811568904774,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2500,False,"{'a': 0.01, 'e': 0.0820849986238988}",20,11,18.954641780762472,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.01, 'e': 0.08200295465409681}",30,13,34.2195668407945,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2502,False,"{'a': 0.01, 'e': 0.08192099268725626}",30,16,23.084042984881602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.01, 'e': 0.08183911264141527}",30,22,15.144986488564562,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.01, 'e': 0.08175731443469375}",25,16,18.426293801385803,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.01, 'e': 0.08167559798529346}",20,11,17.361352086613344,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.01, 'e': 0.08159396321149794}",20,9,20.550203380614818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2507,False,"{'a': 0.01, 'e': 0.08151241003167246}",30,11,31.25002924891386,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.01, 'e': 0.08143093836426381}",30,15,26.580820608582037,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2509,False,"{'a': 0.01, 'e': 0.0813495481278003}",20,10,17.41124449433696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2510,False,"{'a': 0.01, 'e': 0.08126823924089167}",30,16,27.641980313952992,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.01, 'e': 0.08118701162222909}",20,12,13.234698893380825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.01, 'e': 0.0811058651905849}",20,13,15.02720678098909,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.01, 'e': 0.08102479986481265}",20,2,29.40338238937085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2514,False,"{'a': 0.01, 'e': 0.08094381556384699}",30,12,34.3694684625588,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.01, 'e': 0.08086291220670366}",20,14,9.16262893808182,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.01, 'e': 0.08078208971247929}",25,14,-0.401208089436095,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2517,False,"{'a': 0.01, 'e': 0.08070134800035135}",20,11,2.0285412115598858,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2518,False,"{'a': 0.01, 'e': 0.08062068698957811}",20,14,9.4699847493578,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2519,False,"{'a': 0.01, 'e': 0.08054010659949862}",20,15,9.223235762773522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.01, 'e': 0.08045960674953244}",25,15,18.86035092749827,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.01, 'e': 0.0803791873591797}",25,17,-3.026337791035532,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2522,False,"{'a': 0.01, 'e': 0.08029884834802099}",20,6,-14.112304031467971,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
2523,False,"{'a': 0.01, 'e': 0.08021858963571736}",25,3,34.833407206512256,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.01, 'e': 0.08013841114201005}",25,14,20.226220432909052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2525,False,"{'a': 0.01, 'e': 0.08005831278672054}",25,7,32.48633393402804,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2526,False,"{'a': 0.01, 'e': 0.07997829448975048}",20,16,5.5756485425704225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2527,False,"{'a': 0.01, 'e': 0.0798983561710816}",30,17,25.757626526983433,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2528,False,"{'a': 0.01, 'e': 0.07981849775077554}",20,2,17.95841748217181,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2529,False,"{'a': 0.01, 'e': 0.0797387191489739}",20,8,14.794759577245738,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.01, 'e': 0.07965902028589801}",25,15,19.153330345405713,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.01, 'e': 0.07957940108184908}",30,23,14.404144860795977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.01, 'e': 0.07949986145720786}",25,7,34.499180391302026,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.01, 'e': 0.07942040133243472}",25,0,13.598709474950365,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
2534,False,"{'a': 0.01, 'e': 0.0793410206280695}",30,19,22.603942424647737,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.01, 'e': 0.07926171926473155}",25,11,15.37354751324296,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2536,False,"{'a': 0.01, 'e': 0.07918249716311948}",25,19,11.836590023923733,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.01, 'e': 0.07910335424401117}",25,3,28.41385714490427,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2538,False,"{'a': 0.01, 'e': 0.07902429042826366}",20,4,9.899284869109465,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2539,False,"{'a': 0.01, 'e': 0.07894530563681319}",20,10,18.51753197501531,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.01, 'e': 0.07886639979067495}",20,13,12.677448510171342,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.01, 'e': 0.07878757281094306}",20,4,24.747541503658454,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2542,False,"{'a': 0.01, 'e': 0.07870882461879052}",25,17,14.427187722095322,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2543,False,"{'a': 0.01, 'e': 0.07863015513546918}",30,12,29.33806866382526,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.01, 'e': 0.07855156428230954}",30,12,23.100627778943743,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2545,False,"{'a': 0.01, 'e': 0.07847305198072073}",20,9,21.31858005202506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2546,False,"{'a': 0.01, 'e': 0.0783946181521904}",30,2,22.340550269365586,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
2547,False,"{'a': 0.01, 'e': 0.07831626271828479}",35,22,26.913200656034398,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.01, 'e': 0.07823798560064842}",20,4,-12.563406779533167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2549,False,"{'a': 0.01, 'e': 0.07815978672100418}",25,14,18.114598574335176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2550,False,"{'a': 0.01, 'e': 0.07808166600115313}",20,13,12.144452741326353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.01, 'e': 0.07800362336297463}",20,13,12.73949443379268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.01, 'e': 0.077925658728426}",30,21,2.200070569961516,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2553,False,"{'a': 0.01, 'e': 0.07784777201954257}",25,14,20.316646898491964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2554,False,"{'a': 0.01, 'e': 0.07776996315843764}",20,2,18.51803674569456,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2555,False,"{'a': 0.01, 'e': 0.07769223206730236}",20,16,6.9002816776547595,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.01, 'e': 0.07761457866840563}",20,14,9.334522656084566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.01, 'e': 0.07753700288409404}",25,19,13.453277373264056,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.01, 'e': 0.07745950463679176}",20,0,23.97138466790736,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
